id,type,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201
115,Tumour-associated,18.17072332,16.8544856,13.62824241,11.90461841,13.66377231,12.01113629,8.818590135,6.724888643,5.424785497,3.631588389,2.642527812,2.742901518,0.335377604,-1.854530649,-1.314597348,0.406234017,-1.001770255,-2.180741363,0.084987496,-0.242526878,1.461492033,5.188339263,3.738361212,2.193703078,1.340367106,-0.511963036,-0.537460015,0.903764964,1.929419741,1.405655667,0.810501342,1.93518713,4.673512894,6.077725569,6.468931486,6.3127371,5.381632985,5.865162308,6.172868916,4.632051198,4.35119589,5.286811727,5.248251245,2.860204587,1.504227827,1.005846479,0.768131072,3.301787534,5.58834691,6.36721345,6.971784986,6.02711521,6.738731965,9.556486227,8.699332299,9.227959369,10.79674472,8.787390152,6.764976511,7.753354518,10.5402292,10.67020177,8.505316249,6.703697128,7.315313749,9.415220236,10.68467115,9.202320016,5.879521925,6.730109076,8.029448724,6.101064191,6.439986784,7.520922491,7.243198241,5.824072339,4.947233029,5.70982012,5.997425078,3.132162234,4.538867484,5.831890577,2.461945549,4.397629156,5.604669255,3.192897268,2.107043957,3.41452043,2.630796667,-0.25417039,1.399478281,3.905249241,3.838794903,1.498545613,-0.109732243,0.026990756,0.549125488,-0.233605649,-0.878240565,0.653216882,2.822416545,1.310856848,-1.174817586,-1.589644391,-0.090553869,0.452038439,3.412896111,8.98874313,13.8059296,16.61806304,12.8185811,4.800004276,1.370623248,0.535261422,1.668004765,4.026301003,4.160688517,1.311585659,-0.488719521,1.731330915,3.740235782,3.865331609,4.017816857,6.219729445,7.646305131,7.468384521,8.086116537,11.31096527,10.83696237,7.647994312,5.205729674,3.727451522,4.555076184,5.918886313,5.579864793,4.331952899,1.866369181,1.81274728,6.009216749,6.875205784,8.060427626,9.533808695,7.715446483,9.210251976,8.230252094,4.940658866,7.428619536,6.457489349,6.237827398,10.084135,10.46044898,8.354059556,5.516599151,4.03777309,6.627891615,10.94965714,11.46520989,7.943268596,8.48836626,7.300738219,4.326773749,4.436323306,5.927703713,4.828967676,4.632339672,8.346218011,6.186153861,6.103232223,8.341323123,6.303231524,8.795936362,10.95765373,9.640466038,8.945050781,9.448524926,9.873695463,10.22608328,11.51303933,12.16812205,11.37867288,10.78949058,12.06655193,11.32560072,8.600714487,6.445378825,6.582878262,7.882248638,8.119629626,6.82622603,6.073036764,7.565581542,8.263590899,7.258081233,7.586906495,7.770158679,9.46617365,11.84415075,10.73887677,8.814299884,7.698112335,8.24047862
116,Tumour-associated,11.80825991,10.17498489,7.974692095,6.756375289,6.5835233,5.046235605,4.099341859,4.164544382,3.381944128,2.536081338,2.425747618,3.099261302,3.750066821,3.069166892,1.491155166,1.016954941,1.696927843,1.284819798,-0.777352872,-0.323353695,0.809536714,0.598402516,0.041255218,0.628698127,1.41880891,1.000777842,0.364399305,-0.386198314,-0.240712957,1.936802125,2.336022263,1.230362826,1.253453184,2.362302099,3.432390501,3.442791,2.542802913,2.967952633,3.427765319,2.443136684,2.553608339,2.535934784,2.360931545,3.522073194,3.147325035,2.522290569,3.265275619,2.970904116,3.803684918,5.185176146,3.987649652,2.30438507,2.185418229,3.301039241,3.278859169,3.199247534,3.307490521,2.857373141,2.629413473,2.401275916,2.367967746,3.227807157,2.62247148,1.093540066,0.89323959,1.945107039,2.304789909,1.382366652,0.574716638,0.527681501,0.394427037,0.2021882,1.734211871,2.251421301,1.615386541,1.90773967,1.988692322,1.612071658,1.058697441,0.546812978,0.618651339,0.930215069,0.768778015,0.102415322,-0.315519621,-0.296477515,-0.048787037,0.994448847,1.286281829,0.421929641,0.327832417,0.161143144,0.338688844,1.089308245,0.36397749,0.021616341,1.056917227,2.128635075,1.908494677,0.412352082,-0.748004844,0.087002249,0.504159436,0.325589085,0.404434632,-0.081773921,-0.595383933,-0.20616383,1.089610187,1.577203874,1.03504694,0.117240323,-0.426701933,-0.048437672,0.692881317,0.995229581,0.811647512,0.914389275,1.846567713,2.971028247,2.594601097,2.125526101,2.155850206,2.120164706,2.749844124,2.623003495,1.819588634,2.329808155,2.910670415,2.525512887,1.517906515,0.91742663,-0.243101467,0.130655612,2.288200289,1.153366636,1.622843111,3.18564899,2.228645793,2.751243551,2.937437642,2.18644839,2.562748507,3.294827216,2.995282977,2.572017264,3.652718854,2.598871427,1.793732595,2.985504164,3.04767768,2.407028081,1.650593062,1.932731854,4.424740781,4.445758378,2.696499277,2.504737602,3.093175187,2.809483094,2.244053639,2.614842328,3.021213138,3.972945433,3.788106848,1.460591647,1.501444596,2.184115708,2.640880532,3.846391106,3.788604868,3.666080678,4.030877384,3.70466101,2.863116344,2.581143501,3.588717382,4.945265145,3.819680141,2.821162847,3.225875024,3.003749515,3.571267302,4.131774302,7.610387314,14.96772993,7.466472693,-0.99642272,0.974158288,2.313882787,1.604200219,2.03562962,3.598464035,2.954520354,2.925344109,3.124396432,3.093406596,4.125598919,4.57271487,3.433681782,2.076384052
117,Tumour-associated,19.17851057,16.45859214,14.60360099,14.29077965,13.90540752,12.09158216,9.096274469,7.412669986,8.517229694,6.273834489,3.064888588,2.412413499,-0.068033198,-0.564879762,1.378770931,0.580661438,-1.858873046,-2.367543038,0.067785761,0.886143894,0.238201301,-0.073181006,0.641820855,1.17593676,0.151913613,-1.15918637,1.840633826,3.624108034,2.33938494,3.085418536,2.811717995,2.42412153,4.211493196,5.559254422,6.760266401,7.321623169,5.985647579,6.91388172,8.069289206,6.571449166,6.269645734,4.986703649,2.777319578,3.049217035,3.537420283,4.007684478,5.197871358,5.920366186,4.472630609,3.050593699,5.343592285,8.202309326,9.228220704,8.180455288,6.946101231,9.446028826,11.75314625,7.92107361,4.558208913,6.366821431,10.46617217,9.406460219,7.314665849,7.082813555,8.09172715,8.935791751,8.296214174,7.747571925,9.627625273,9.46279338,7.698165101,7.183216772,8.153288216,9.229826937,9.951241293,10.16975098,8.046443089,5.027804111,4.319261366,6.696157446,4.641293007,1.872544941,4.057435671,5.067131231,4.79373231,3.070653786,-0.002149416,1.866622539,4.719703832,3.647771574,1.071580526,2.150746172,4.242424169,3.124485293,2.251069426,2.500266333,2.917157741,3.185374934,5.373314525,5.271906992,1.995049803,1.035118904,-0.09597871,-0.598982632,1.019734953,1.631920581,-0.061028437,-2.270556747,-2.387612786,-0.74935054,1.875886261,2.502476154,-0.695687135,0.746763261,2.996464524,2.399863329,4.622070605,2.630107441,0.510440262,5.102281817,8.423647288,6.608579184,4.846600126,7.928916646,6.081854418,4.952331586,8.006235414,9.157725374,8.916144463,6.598177293,3.684325944,4.691896033,5.973001162,4.931573307,2.233506741,0.375963553,1.44277553,3.517774422,4.528785975,7.336161219,7.051318845,4.787629937,6.267290555,6.967928411,8.77607562,10.17564519,6.27911981,5.292914256,4.796214893,3.417249305,6.491397915,5.90781278,4.423656781,6.169627363,6.323906882,8.652781325,11.26927677,10.81751584,10.24014297,7.768162142,4.47364073,3.797358728,5.962169654,6.211403943,4.389160474,4.026396638,4.82563921,5.29880177,6.119418508,8.655297988,11.00981335,14.15526386,15.18662836,11.72210815,13.83247868,14.38639634,11.88245995,13.7556988,11.4791964,8.163394506,8.323366295,9.486665816,7.685515477,4.545703632,4.193841839,7.177988957,6.246398737,6.002792964,7.180806125,3.582309416,5.149798311,6.685020857,5.417245338,8.604029165,10.09899854,8.773936773,7.86604363,8.975127874,8.274666912,7.748745162,8.598670337
118,Tumour-associated,18.74483583,18.86097346,18.78896835,17.05475668,14.40335844,11.90324773,8.847720211,6.296397256,6.245300718,6.306906901,5.556399003,4.855641718,5.045472578,3.550285754,0.924083068,0.80601003,0.929816552,-0.46366746,-2.107916391,-0.316813853,1.949140447,2.458575914,2.273365167,0.06173434,-2.109897303,-1.19076602,1.826303199,2.936656332,1.514331802,1.195147523,2.304252312,3.670579047,4.248731763,4.300137855,4.775830011,5.804025542,6.099641727,4.021943403,2.769336648,4.550755698,4.442322015,2.991378529,2.002164697,1.998890382,3.102536486,2.85800339,0.613902099,0.816560622,3.7855674,5.377864312,2.574477329,2.591905516,4.801097147,6.097322743,7.464963674,7.825656561,6.767937912,4.933596627,2.987400665,4.694520322,8.307460805,6.533530313,6.093708093,7.591663167,7.213827619,6.536830529,5.931855918,5.856543454,6.918251449,7.470858625,7.364641939,6.859392982,5.871366231,8.313519577,10.66207327,7.623715463,7.021832482,7.621704408,6.812328886,6.303076334,5.684114828,5.38069482,5.640972692,4.897522008,3.057708251,1.087856374,0.257086434,1.04536433,0.722176194,-0.835539552,0.164469165,1.107419228,1.069567547,1.565098165,3.184702588,1.112761127,-2.446387725,-1.052779369,0.736870914,1.793501086,2.053448207,0.779037926,1.712606673,2.99630159,2.288474486,2.943613339,2.100568696,-0.766085316,-2.198254271,0.312090598,3.529439031,3.218585911,-0.484733068,-0.040668767,2.878505069,3.45128414,2.107354043,2.317507208,4.461105189,6.535917513,7.425241825,6.601516963,7.301097035,11.06062846,9.35913974,8.922301336,11.64918365,9.748182372,8.967547972,7.920337082,5.290345183,5.993361589,7.884872355,8.701893695,7.487044064,4.451092901,4.415099425,5.699328951,4.650352506,5.886957344,6.390845292,5.822977845,7.420792905,8.951818129,10.96141246,12.76818834,11.68862088,9.195739111,8.031735904,9.707174811,12.32252336,9.893653392,7.241550245,9.222293493,10.84711335,11.83927525,13.31962653,14.06849822,11.0673919,10.82069591,12.31051966,11.13420585,11.33227223,11.88700788,11.9161988,11.35366984,8.742680711,8.259119354,9.233169727,9.068928535,14.2422689,17.78954888,16.37255236,15.35063223,16.23053967,16.33488123,15.0491891,14.42452119,13.3152786,12.30968671,11.7580545,11.14118289,11.67430767,13.6474926,14.79104688,12.79926757,11.47393319,10.17327849,8.127546337,7.423607017,8.534072182,9.744907236,10.98569245,13.59683476,13.92136452,11.54077506,9.341123769,9.97555672,11.27391582,10.70575147,9.62562269
119,Tumour-associated,20.65203757,18.30341733,16.94271006,16.39355079,14.28606087,12.04622796,9.386110038,6.835329817,5.879350129,5.981874087,4.239233614,0.889636254,1.865869205,0.303417331,-3.552859692,-1.223238937,-0.694423483,-0.406656548,3.428920986,3.33392983,1.786838496,1.116548515,-0.457139106,-0.431189827,0.732591668,1.309618097,2.110336287,0.975771543,-0.335967297,2.714417472,3.328488842,1.557388392,2.089403364,4.895322066,4.716470926,2.405809183,4.620586378,6.777085011,5.762168178,3.645590142,5.36615366,5.340535883,3.576203219,5.822107138,3.893421896,1.607487918,4.021757539,4.112048417,4.795065256,5.719690083,3.394698247,4.383124777,6.743121548,7.407290685,8.989355462,7.421275716,4.347748424,4.532763034,4.430524623,5.910490499,8.991379003,8.488080982,5.359651419,3.763935957,5.866775303,7.721979764,6.886075121,5.242917926,5.967959503,5.141740983,5.219100996,8.227662081,9.243080923,10.08143087,10.87165054,9.885805008,9.236961663,9.199319725,8.719501802,7.361866403,7.41458708,7.125980693,5.317300373,5.879927931,3.080793964,-1.29388441,0.088618408,1.466436335,2.108709137,2.305816669,0.678888087,2.603935127,4.545958718,1.628956107,-0.226994367,0.400138594,1.381790393,0.956339752,1.786481659,3.916502805,4.890262458,2.624239119,0.185301428,-1.150148546,-1.461421645,-0.112302186,1.371208536,1.557165513,0.521741277,-0.123857617,-0.612052595,-0.075288273,2.812309783,4.10446099,4.708522179,4.873097328,1.482349028,1.918547292,4.603817941,4.539205063,5.731062343,5.946912445,6.222160762,8.843799006,7.296572174,4.645363536,5.461708467,8.661685333,8.543268928,4.759596752,1.906859652,3.686838819,3.170455875,3.393475829,6.068848427,0.595314092,-0.139800931,3.623876415,2.480094595,2.779742827,3.314505976,3.070099395,4.155284977,6.510794524,7.127652392,7.116938437,9.993357291,9.238104575,7.011329986,7.346717455,8.799922868,8.784877744,6.194028346,4.009968986,7.259238666,10.39977247,9.989480359,8.377592026,9.893255621,9.825396278,7.952256994,7.91664277,9.20461953,8.738470669,6.312793115,4.452712706,4.37915543,4.545834917,5.072296878,7.335105612,9.835885946,11.50454567,12.08330847,11.92426018,11.70919733,11.80711008,11.06776136,8.909028136,9.565558736,11.99575548,11.74707002,7.68738739,8.28468909,10.1422708,10.00295375,10.12817385,6.492012522,5.917488153,8.967852855,6.768858148,6.650966571,9.866148775,12.23107201,10.70394307,8.144884021,9.245619877,11.04247932,6.3886236,4.391302229,8.073535558,10.94039916
120,Tumour-associated,17.6261684,16.16038461,14.24751654,11.92479226,9.374213787,6.881663811,7.814994281,9.709475896,7.157690586,6.397788156,6.129038302,3.381703731,2.382762847,1.547975455,-0.394337846,-1.721715984,-1.222619277,-0.168523225,-0.242146107,-0.72502045,-0.045221797,1.114237643,0.650729407,1.262833416,2.111592907,0.986591029,-0.59138811,-0.986020947,-0.188724648,0.409618285,0.707372824,1.530088959,3.500557819,5.92205134,7.646241982,8.457907087,9.091286119,9.342568381,8.168403693,5.591236839,3.820157294,1.534407783,-1.55429865,-3.023921963,-0.824599111,1.816768454,1.482674651,0.173887143,0.602782333,3.020127717,5.459161436,6.863277578,7.654934628,7.750853077,6.067386443,5.533887954,6.084959258,5.678150665,6.10731559,6.996934321,6.786611046,5.05095902,4.737027342,5.263788434,5.286237195,7.104692703,5.180728391,0.936976552,2.171007924,2.151767665,2.12445804,5.129813325,7.101267777,7.621241961,8.236572231,9.605178165,9.322234379,7.89551218,7.094012416,7.227079382,5.211844748,2.319565441,1.942164368,3.816412838,2.014531185,-0.823328511,2.057731723,2.841023773,3.215230413,4.603714307,2.700040437,3.473347053,4.681712565,2.427941599,2.677631281,3.355179763,3.154882392,3.70963281,4.214030889,4.645879253,4.401681278,2.82569378,4.108791788,5.710709913,3.491389872,0.282452501,1.302603246,3.954751627,3.050254299,3.542496331,3.056371276,0.515661492,-0.127347551,1.729898122,2.996411264,1.874234242,0.691690861,0.364446047,1.225706161,2.647862097,3.178475526,5.744929631,8.52344761,8.00873353,9.763483772,11.27287927,10.79041051,10.96672265,10.22888795,8.917124579,7.952582277,6.893006586,5.560912753,4.487982822,3.553188315,1.776918765,2.775022333,5.791948078,7.359376225,8.256056733,8.081539606,6.338572265,4.748407183,7.871712701,10.74980854,11.09631589,11.8497694,7.934786601,4.974958456,7.036929325,8.458217096,7.840804286,6.60667989,5.948339931,5.920706531,9.382717327,12.89985234,12.06121124,9.290181987,6.742756289,6.283054822,8.97997053,12.98387767,9.957112479,6.518735984,10.61300352,6.30807114,6.772008386,12.83462733,11.8853097,12.89528404,14.18819474,12.88962581,11.5259777,13.39519499,14.59435439,13.93146881,14.32075083,12.91286186,11.62689449,13.20304596,15.79435416,12.59273505,10.99402147,11.76458943,6.471778194,6.615420977,7.37754028,5.78860765,8.365422023,7.354029804,7.265796382,9.588587879,7.669339513,9.372075387,12.1512119,10.66966062,6.977172711,8.716027558,12.36517379,12.3786568
121,Tumour-associated,12.96365773,11.3388888,10.79065666,10.67589247,10.00765425,8.284197916,5.620447093,3.471290393,3.134541894,2.184809758,1.497086357,2.238874829,1.978557071,0.976622908,-0.132780804,-1.35146312,-1.92930917,-1.408152377,-0.356509943,-0.187794798,1.000043863,3.408192004,4.13285502,2.140477226,0.383952716,1.092206864,0.889581267,1.028255548,2.69851959,4.131098966,2.794328842,1.627399684,3.662977021,4.956919576,4.961539568,4.6694014,4.997812635,6.957555711,8.083368862,6.553666388,5.628587851,5.327335882,5.367232663,6.051049065,5.806860595,5.276853486,5.876589854,7.300928161,7.992223842,7.915323055,7.978033807,6.838163313,6.494796066,8.559198492,10.62737758,9.726430769,8.045655366,8.982782763,8.537136563,7.919984054,8.79278698,9.340291207,7.988513693,7.377581791,9.1178369,7.949746631,6.625130225,7.448509986,8.282635092,7.16399055,5.940767082,6.064731352,5.498605243,6.035951094,7.009515264,6.590391901,7.532590706,7.633333617,5.710258074,4.726661158,5.40069167,6.163754778,5.188466046,2.830698476,2.231175629,3.172863213,3.0091918,3.218713715,2.64445242,1.349127098,2.189005252,3.535674074,2.439706132,-0.524003847,0.297044819,1.133757658,0.190367806,-0.282566033,-1.057373354,0.327963624,2.731530281,0.683042824,-1.286623147,-0.962784725,0.537100412,1.801821912,1.408023373,1.048620184,2.560906259,2.391306261,1.755989476,1.440430365,0.278687203,1.026693117,3.079327742,4.120929837,3.550132287,3.326785828,2.235783564,-0.302331098,0.548909097,3.189817171,4.599563513,4.410607988,5.600624844,6.501780077,6.600688584,8.03685768,8.829798901,7.808135529,5.635603489,4.039261899,3.718642458,3.104782809,1.532925546,1.404566613,1.067185688,1.277869243,3.085390656,2.720377421,2.996525576,4.795401977,5.474647403,5.338923633,6.189962215,6.519710225,3.618270861,3.380421959,5.201124101,6.223598028,6.202147944,4.380609904,3.429607672,5.238636642,7.257250461,7.64874737,6.744363115,6.096524084,6.244533431,4.113527443,1.648966487,2.654495335,4.847241258,4.054743862,1.710438263,1.797502822,2.777204111,4.248015551,5.187224985,4.66913521,4.623212079,4.760323567,4.500138455,4.800166845,7.572965996,8.857557533,8.081023844,8.633642235,7.368610344,5.432032662,5.438335696,7.069938574,6.138135615,5.049404753,6.135699386,7.223479241,6.244824769,5.902659207,6.915896377,6.14733989,4.784255558,3.736442757,4.570987984,7.500485173,5.534860565,5.014117775,8.109619731,6.811484959,5.66171106,5.795617706,6.008436112
122,Tumour-associated,17.24607168,18.35552106,15.83050827,12.85584419,13.5433401,12.93113654,11.33044398,10.49747893,10.92710424,11.38224809,11.95219257,11.6407694,6.776455112,0.637310024,-1.802988542,0.54593589,0.325075789,-1.732291273,-1.709599182,-1.505450224,2.374087334,6.687242353,2.999311328,1.017130612,0.749538212,-1.783702672,-0.507775208,2.656915841,3.646171907,1.768291718,1.071014554,0.900175221,0.824752949,6.754913404,12.20427676,11.55773936,7.768921922,8.026551436,9.579717874,7.150166659,4.180650557,3.174285387,2.020355987,-1.692756447,0.528358378,2.474124585,-1.498261297,-0.441698202,2.188647058,3.91478489,7.24078115,10.4139264,10.78569749,8.019765041,5.469923131,6.428746755,8.214445134,6.63430155,5.818718584,7.215175789,8.929050084,8.106794328,5.700036268,5.452700205,8.400335844,8.504212561,6.532605727,5.440069162,6.097171655,6.118805183,5.515124783,5.787678926,7.497768948,9.372161914,11.40929162,13.13700988,10.16745689,6.519692953,6.231454092,7.623739845,8.106111137,7.880364459,7.543315023,5.915349031,7.732684448,8.872346754,2.40374347,0.70395945,4.740838586,7.051133391,2.588954301,0.039246011,1.803566724,2.765408233,-0.95370074,0.071906437,4.761619211,4.667761598,8.346807524,7.520391584,2.806998121,9.715430555,10.7673094,5.630982729,3.318242344,1.000425395,2.106192914,4.50768728,3.585534547,4.376183073,4.574345017,1.704627121,-0.928335035,3.361197474,8.172424914,6.539117525,2.459339166,-0.082762977,-0.547377898,0.131612378,2.44708906,5.449184318,8.748149708,11.62727091,10.8545129,9.073571914,8.913372605,9.189667319,7.602118651,6.552597745,6.874127333,5.032541988,4.121849426,4.374362524,4.592584174,5.814734606,5.479973532,4.963251098,7.242178034,9.623221998,8.921822088,7.517015076,9.395685961,9.731120357,8.331246495,9.793725519,14.94973825,9.350069009,3.748503572,7.170433212,9.152479299,9.361572545,6.547528488,4.399858996,12.02592196,17.07213734,17.30656694,16.90907509,13.52937298,12.64614962,13.03447941,11.30665469,12.27320869,11.64549139,9.399316879,9.36047365,9.716565673,11.52763251,14.60481137,16.76943119,17.1092379,15.2879035,13.18174475,13.45632248,15.07828264,14.4951048,14.68832463,20.21094851,20.34211663,20.17975375,21.46991495,17.52927095,15.81529843,15.17750112,10.89757112,4.82854912,8.602588463,12.8577014,9.472072668,4.919527791,2.62433081,4.836917147,8.397870887,8.139596921,10.76528787,11.47276446,7.469001598,5.759740142,8.045300279,9.243958165,9.316164443
123,Tumour-associated,14.94295094,14.51752411,13.13909286,11.69895063,10.85258021,8.362915639,6.326477489,5.144595082,3.144164732,2.258405479,2.441623695,2.691429971,3.002749106,1.419822036,-0.80171534,-0.23514572,-0.50739377,-0.884664052,0.402183247,0.230756175,0.411859759,1.055340751,-0.323497594,0.11953581,1.201962893,0.35809634,0.516084168,-0.152364852,-0.690294199,2.408753671,1.76684372,-0.280305766,1.701167852,3.134509873,3.637545505,3.896001249,3.584677955,3.244190288,3.310172089,3.609095495,3.44820624,3.500716492,3.255664492,1.569092524,0.938979803,1.19844943,1.165365623,1.657745067,3.707349451,5.136498155,3.258263365,2.512547808,4.045979959,5.641357473,5.179927312,6.370542071,7.067561641,3.786233949,4.520657532,7.309577765,7.489469064,5.528793641,6.150041275,7.446093042,6.234774469,6.962206238,7.155715682,5.805153853,5.848735344,6.588474218,5.493772867,3.575323308,6.261480584,7.651314712,5.616447573,3.733700476,3.221709359,3.783210123,4.272397089,3.513099212,1.824048581,1.353017462,2.547796249,1.837010163,0.716636462,0.265019167,-0.044813936,0.838350948,2.217070829,2.172192431,-0.195814943,-1.167005887,-0.534738723,0.180802624,1.775449045,1.769396645,0.826640182,1.748350748,2.263220107,3.820856595,5.434497471,2.794717262,1.365588481,1.044166766,-0.321900345,-0.162492271,-0.702071429,-2.047178701,-1.628932984,1.030105914,3.681808371,3.80982567,1.424236948,0.94567394,0.926298997,0.20040939,1.982002002,2.379238735,2.830115277,5.9764845,7.119378681,5.491561678,3.893606694,5.024035601,6.977030285,7.063813142,6.048151038,6.659599928,5.684172681,3.80958438,3.300728495,4.182660471,4.954892207,4.249259403,2.650752783,2.684151462,2.781186197,3.755575998,6.173114797,5.249956253,5.686994623,7.613407327,6.926010379,8.611035534,9.266072497,7.646424957,7.746470381,6.713539576,5.536851,5.394221072,5.377711265,8.655645939,9.67161747,6.313553308,7.51390508,8.758041265,8.260241941,7.983229916,8.154558714,7.919322564,7.404182264,7.386951383,7.778865603,7.409952588,6.121469698,5.241703578,6.328707108,8.268535571,8.958992888,8.629089427,11.36180805,11.61922011,8.721946845,8.796028263,11.04938216,10.28321767,8.531012144,11.62705364,11.82808421,13.12232058,14.87834938,10.01657477,8.22921949,7.486337326,6.399613308,8.958875029,8.295795148,6.663352798,6.902966227,7.063023231,9.00645559,10.30951225,9.075968123,7.56963125,8.290606385,8.565169396,7.49861754,7.796619532,7.097307936,7.68593978,10.29747842
124,Tumour-associated,15.94827047,16.8274676,17.17089652,15.88193532,13.23151406,10.02052948,6.930126001,4.794034967,4.259646672,4.706467639,4.974270076,4.285333045,2.816585989,0.387291908,-1.656675153,-1.633442651,-2.613807191,-3.217133188,-1.164199613,0.827237136,2.532413145,3.269350061,1.911061952,2.192928284,2.670091514,1.262378939,2.416045812,4.590103606,4.17343416,0.713610258,1.231287764,3.853872959,4.037995633,5.720753941,8.108715849,8.896852072,7.650554876,6.944859193,6.95105163,6.274194957,4.865176444,5.174150309,5.347620385,1.444260394,0.04398376,1.115863919,1.606391294,2.583760297,4.298660298,5.122019666,4.112327376,5.662849721,8.37620317,9.007957728,7.626548771,5.854793102,5.063492596,5.55765265,6.369695142,6.316831436,5.307886028,4.416294598,3.645240832,4.042829846,5.709168349,5.475685885,4.092817776,3.414575455,3.605272683,2.296263891,3.27960872,6.581436403,3.369050163,2.752989868,5.739730109,5.575552329,5.973107029,5.369104208,3.192868015,3.062503801,3.944932513,3.16828085,0.701055974,0.659713948,0.329106764,-0.648796956,0.500478704,2.189294498,2.353570703,0.896085287,0.535656019,4.53107861,5.34079471,-1.026827726,-0.830816293,1.193737355,0.758527138,0.434255644,0.921752336,1.659578571,2.003409869,1.888389358,1.571864556,0.787806328,0.337873367,2.382183764,3.217574323,1.980725362,1.187345196,1.265129248,2.242114617,2.467688375,0.513832585,1.008071053,3.404770798,4.226658111,2.505614219,2.642355372,4.270751868,3.768814365,1.241237667,3.259818248,8.382253339,10.05039512,11.6661169,12.85638864,13.08289595,13.62495007,13.36665833,11.10826437,7.781602307,6.037499278,4.906542387,5.645392352,7.811795825,6.27142126,5.47935283,6.405261486,6.847614017,8.708392195,9.350453576,8.352047906,8.223491872,8.572635503,9.027286503,9.782268317,10.36602166,7.893350998,5.873896206,7.11325583,9.034398439,10.51280654,8.918102346,5.971957827,8.917406347,13.03086691,13.16883575,10.5060451,11.27105889,10.98394391,8.752595398,8.712434361,12.27561433,11.87589439,7.861583215,6.8211616,7.98043867,8.068274622,8.745230516,13.15331192,16.16700643,15.79245316,12.97707381,10.55323719,12.06150176,13.08881164,12.32403845,13.48571558,14.48475802,15.07912528,15.49619684,15.31430281,15.05232349,14.13941598,11.93826862,9.271285075,8.913626654,10.35688438,10.31341255,7.090901343,6.484649761,8.472085009,9.909295754,9.636012391,9.898763643,10.9429176,11.9448106,12.38570952,11.70348407,10.74969898,10.62744371
125,Tumour-associated,11.8384864,11.82481293,11.09548582,9.13745642,7.155524734,7.062818082,5.81030487,3.701934364,3.815504739,2.523262648,1.972051535,3.8002307,2.20803364,0.610933948,1.267208952,1.547867852,0.797659346,-0.176570855,-0.064040353,1.461064907,0.631755657,-1.252764889,1.256791869,1.754075077,0.84567321,1.898794683,1.12084253,0.26249352,1.228782221,2.55899,1.606622345,1.395579384,4.178826029,3.911704368,2.803767499,3.016304579,2.983370598,3.110165873,3.131053021,2.996123109,4.057230804,4.958390511,3.907581071,1.448214789,2.605728727,5.608654283,11.00368361,25.51199254,23.99817318,7.887896006,3.583910401,3.219311635,2.697931312,2.733476207,2.935069082,3.910428617,4.457275641,3.05973196,1.83109984,1.980277555,2.813254874,2.428913819,0.566669582,-0.487416772,0.929531562,2.057941381,0.152369026,-1.80299985,1.319376716,3.10424237,3.606036674,4.183672757,1.652118073,2.066741881,4.329425114,2.785758827,2.023338035,2.650845123,3.302902213,3.278758238,1.491828062,0.104671725,0.780337403,0.794101653,1.270728259,1.85056015,0.804967349,0.224731925,0.142805057,0.099614707,0.422255694,0.005693919,-0.529656149,-0.146830359,0.380929501,1.338625895,3.037872576,4.442184409,2.815140044,1.323042903,2.173761071,2.531858054,0.743293629,0.298451755,2.813113048,2.426358261,0.3061375,-1.328970715,-1.540539258,0.201577475,0.84448675,0.00079264,0.62913795,1.146219075,1.699002734,2.485984461,2.193101636,2.316121102,2.475321204,1.709345531,1.497526514,2.173383422,3.103226514,3.517257433,3.376314107,2.78379698,2.463757403,3.617480335,6.216987184,5.263778975,0.922747226,1.28705136,2.304739626,2.576570102,2.819267436,1.417753646,1.443306063,3.3960654,4.753070418,4.365398235,4.305576302,3.951582068,1.968913919,3.500471575,4.780173239,3.896261103,4.538234205,5.270881112,6.058327704,6.02793786,3.442481349,3.043746498,3.7997481,3.73260831,5.120155687,5.653044957,5.014758703,4.573990124,4.419311068,3.87121126,2.6731231,1.923352255,3.322895779,3.1305966,2.208339918,3.953929808,5.284960774,4.302193429,2.08253837,1.743677248,4.901002688,4.326157139,0.946254364,2.715797219,5.238305797,5.469167598,4.892517155,5.977702691,5.662303135,5.550614353,6.07041797,4.906987121,4.173450782,4.212231259,4.453183303,4.432118275,3.076387617,2.508288619,3.58136521,3.869497982,2.409350984,2.819649643,6.05919178,7.620069609,5.204946029,2.433124412,2.547915787,3.923841268,2.822048912,2.026925518,3.550869689
